Date,High,Low,Last,Previous Day Price,Volume
2017-07-07,82.553,81.266,82.505,82.209,0.0
2017-07-06,82.227,81.935,82.209,82.939,50.0
2017-07-05,83.127,82.001,82.939,82.001,0.0
2017-07-04,82.152,82.001,82.001,82.309,0.0
2017-07-03,82.926,82.001,82.309,82.621,0.0
2017-06-30,82.621,82.465,82.621,82.768,60.0
2017-06-29,84.157,82.675,82.768,84.567,32.0
2017-06-28,84.567,83.101,84.567,84.011,0.0
2017-06-27,84.428,84.011,84.011,85.353,0.0
2017-06-26,85.99,84.856,85.353,84.957,47.0
2017-06-23,85.089,83.555,84.957,84.377,0.0
2017-06-22,84.74,84.043,84.377,84.651,6.0
2017-06-21,84.723,84.151,84.651,85.099,0.0
2017-06-20,85.111,84.359,85.099,84.645,0.0
2017-06-19,84.7,83.613,84.645,84.152,0.0
2017-06-16,84.337,83.978,84.152,84.175,0.0
2017-06-15,84.405,83.911,84.175,84.672,0.0
2017-06-14,84.946,84.394,84.672,84.926,80.0
2017-06-13,84.926,83.345,84.926,83.381,306.0
2017-06-12,84.139,82.952,83.381,84.415,0.0
2017-06-09,86.263,84.415,84.415,85.144,75.0
2017-06-08,85.494,84.975,85.144,85.436,61.0
2017-06-07,85.71,84.936,85.436,85.538,105.0
2017-06-06,85.538,85.159,85.538,85.231,0.0
2017-06-02,85.246,85.231,85.231,84.966,500.0
2017-06-01,85.15,84.518,84.966,84.537,268.0
2017-05-31,84.75,84.513,84.537,84.74,48.0
2017-05-30,84.74,84.613,84.74,84.301,12.0
2017-05-29,84.515,84.301,84.301,84.598,0.0
2017-05-26,84.85,84.481,84.598,84.707,0.0
2017-05-25,84.839,84.501,84.707,84.219,0.0
2017-05-24,84.219,83.889,84.219,83.941,0.0
2017-05-23,83.941,82.776,83.941,82.928,0.0
2017-05-22,82.928,82.273,82.928,82.386,20.0
2017-05-19,82.65,82.1,82.386,82.403,41.0
2017-05-18,82.929,82.21,82.403,82.737,2120.0
2017-05-17,83.197,82.581,82.737,83.933,800.0
2017-05-16,84.517,83.795,83.933,84.735,1400.0
2017-05-15,85.452,84.464,84.735,84.469,94.0
2017-05-12,84.616,84.181,84.469,84.538,59.0
2017-05-11,84.538,84.406,84.538,84.895,1123.0
2017-05-10,84.895,84.4,84.895,84.507,623.0
2017-05-09,84.612,83.625,84.507,84.234,620.0
2017-05-08,84.49,83.755,84.234,83.706,122.0
2017-05-05,84.668,83.599,83.706,84.639,1.0
2017-05-04,85.2,84.262,84.639,84.345,563.0
2017-05-03,84.554,84.126,84.345,84.454,160.0
2017-05-02,84.823,83.168,84.454,83.675,634.0
2017-04-28,84.689,83.404,83.675,84.073,430.0
2017-04-27,84.443,83.928,84.073,84.212,30.0
2017-04-26,84.83,83.731,84.212,84.086,70.0
2017-04-24,84.701,84.156,84.156,85.379,400.0
2017-04-21,87.733,85.219,85.379,84.907,845.0
2017-04-20,84.907,83.711,84.907,84.242,170.0
2017-04-19,84.419,83.608,84.242,83.518,30.0
2017-04-18,84.45,83.518,83.518,83.943,1500.0
2017-04-13,84.264,83.001,83.943,83.702,0.0
2017-04-12,83.78,83.426,83.702,83.79,14.0
2017-04-11,83.79,83.347,83.79,83.755,77.0
2017-04-10,83.817,83.706,83.755,84.065,0.0
2017-04-07,84.065,83.182,84.065,83.431,192.0
2017-04-06,83.985,83.049,83.431,84.427,870.0
2017-04-05,84.427,83.001,84.427,83.147,1160.0
2017-04-04,83.579,83.147,83.147,83.722,165.0
2017-04-03,83.722,83.38,83.722,83.317,30.0
2017-03-31,83.638,82.841,83.317,82.604,110.0
2017-03-30,83.394,82.501,82.604,82.965,1972.0
2017-03-29,82.965,82.02,82.965,82.232,10.0
2017-03-28,82.232,81.644,82.232,81.695,0.0
2017-03-27,81.83,81.1,81.695,82.664,70.0
2017-03-24,82.784,82.52,82.664,82.752,660.0
2017-03-23,82.752,81.681,82.752,82.204,530.0
2017-03-22,82.204,80.812,82.204,81.585,810.0
2017-03-21,83.194,81.579,81.585,82.893,1581.0
2017-03-20,83.9,82.893,82.893,83.897,45.0
2017-03-17,84.05,83.365,83.897,83.828,262.0
2017-03-16,84.35,83.495,83.828,84.289,1614.0
2017-03-15,84.702,84.239,84.289,84.189,100.0
2017-03-14,84.593,84.019,84.189,84.028,170.0
2017-03-13,84.5,84.028,84.028,83.943,150.0
2017-03-10,84.114,83.925,83.943,84.469,0.0
2017-03-09,84.51,84.021,84.469,84.375,18.0
2017-03-08,84.46,83.65,84.375,84.096,0.0
2017-03-07,84.204,83.69,84.096,84.059,0.0
2017-03-06,84.059,83.406,84.059,83.72,35.0
2017-03-03,83.98,83.293,83.72,84.143,533.0
2017-03-02,84.699,83.809,84.143,84.26,35.0
2017-03-01,84.26,83.175,84.26,83.117,65.0
2017-02-28,83.6,82.494,83.117,83.113,105.0
2017-02-27,83.9,82.919,83.113,83.468,140.0
2017-02-24,83.507,82.79,83.468,83.214,1478.0
2017-02-23,83.439,83.072,83.214,83.2,624.0
2017-02-22,83.747,83.2,83.2,83.159,1240.0
2017-02-21,83.43,82.576,83.159,82.378,668.0
2017-02-20,83.18,82.212,82.378,82.117,3.0
2017-02-17,82.117,81.404,82.117,81.761,62.0
2017-02-16,82.526,81.761,81.761,82.396,0.0
2017-02-15,82.726,81.676,82.396,81.765,640.0
2017-02-14,81.803,81.452,81.765,81.808,303.0
2017-02-13,81.808,80.638,81.808,80.593,300.0
2017-02-10,80.725,80.244,80.593,80.11,250.0
2017-02-09,80.149,79.34,80.11,79.751,0.0
2017-02-08,80.965,79.751,79.751,80.291,500.0
2017-02-07,80.569,79.905,80.291,80.033,230.0
2017-02-06,80.13,79.882,80.033,80.065,370.0
2017-02-03,80.56,78.8,80.065,76.096,350.0
2017-02-02,76.096,75.652,76.096,76.611,50.0
2017-02-01,76.611,76.557,76.611,76.519,0.0
2017-01-31,78.25,76.481,76.519,77.798,965.0
2017-01-30,78.081,77.718,77.798,78.252,0.0
2017-01-27,78.6,77.69,78.252,77.978,636.0
2017-01-26,78.304,77.95,77.978,77.855,0.0
2017-01-25,78.137,77.633,77.855,77.522,1510.0
2017-01-24,77.573,76.077,77.522,76.112,0.0
2017-01-23,76.496,75.738,76.112,76.441,0.0
2017-01-20,77.03,76.154,76.441,76.672,1060.0
2017-01-19,76.792,76.567,76.672,76.301,16.0
2017-01-18,76.411,75.822,76.301,75.822,50.0
2017-01-17,76.181,75.681,75.822,76.26,0.0
2017-01-16,76.26,76.26,76.26,76.479,20.0
2017-01-13,76.915,76.229,76.479,76.223,25.0
2017-01-12,77.0,75.95,76.223,76.856,594.0
2017-01-11,77.915,76.694,76.856,77.132,700.0
2017-01-10,77.311,76.787,77.132,77.373,100.0
2017-01-09,78.196,77.235,77.373,78.09,0.0
2017-01-06,78.113,76.232,78.09,76.262,504.0
2017-01-05,76.953,75.322,76.262,76.412,0.0
2017-01-04,76.428,76.0,76.412,76.19,265.0
2017-01-03,76.195,74.209,76.19,74.481,67.0
2017-01-02,74.481,74.055,74.481,73.931,0.0
2016-12-30,74.501,73.931,73.931,75.277,79.0
2016-12-29,75.277,74.501,75.277,75.245,0.0
2016-12-28,75.245,74.565,75.245,74.797,400.0
2016-12-27,75.235,74.429,74.797,74.52,1699.0
2016-12-23,75.036,74.3,74.52,74.54,0.0
2016-12-22,74.74,73.713,74.54,74.935,970.0
2016-12-21,75.037,74.815,74.935,75.235,100.0
2016-12-20,75.235,74.947,75.235,74.899,0.0
2016-12-19,75.21,74.899,74.899,74.896,270.0
2016-12-16,75.92,74.896,74.896,76.824,130.0
2016-12-15,76.824,75.85,76.824,75.297,29.0
2016-12-14,75.297,73.941,75.297,74.492,2538.0
2016-12-13,74.656,73.798,74.492,73.555,10.0
2016-12-12,74.98,73.286,73.555,75.069,155.0
2016-12-09,75.219,74.507,75.069,75.18,2.0
2016-12-08,75.18,73.431,75.18,73.69,320.0
2016-12-07,73.69,71.851,73.69,72.077,146.0
2016-12-06,72.55,71.659,72.077,71.812,541.0
2016-12-05,72.07,70.8,72.038,70.794,
2016-12-02,70.964,70.257,70.716,70.812,
2016-12-01,73.152,70.807,70.807,73.035,
2016-11-30,74.65,73.093,73.093,74.525,
2016-11-29,75.217,74.312,74.525,75.011,
2016-11-28,75.47,75.011,75.011,75.622,
2016-11-25,75.622,75.107,75.622,75.801,
2016-11-24,75.82,75.455,75.801,75.079,
2016-11-23,75.208,74.892,75.171,74.772,
2016-11-22,77.001,74.772,74.772,76.738,
2016-11-21,76.738,76.034,76.738,76.35,
2016-11-18,76.35,76.35,76.35,76.185,
2016-11-17,76.185,74.448,76.185,74.722,
2016-11-16,74.722,73.1,74.722,73.849,
2016-11-15,73.849,72.777,73.849,72.764,
2016-11-14,75.952,72.471,73.098,75.291,
2016-11-11,75.825,74.922,75.155,75.179,
2016-11-10,77.048,75.399,75.401,75.828,
2016-11-09,75.828,70.5,75.828,75.062,
2016-11-08,75.311,74.486,75.062,74.219,
2016-11-07,74.334,73.198,74.334,72.717,
2016-11-04,72.906,72.28,72.717,72.336,
2016-11-03,73.099,72.1,72.336,72.544,
2016-11-02,73.48,72.544,72.544,73.692,
2016-11-01,75.203,73.674,73.692,75.333,
2016-10-31,75.556,74.871,75.333,74.737,
2016-10-28,75.981,74.737,74.737,75.319,
2016-10-27,75.319,75.076,75.319,74.707,
2016-10-26,75.102,74.707,74.707,75.001,
2016-10-25,76.49,75.001,75.001,76.512,
2016-10-24,76.643,75.969,76.512,75.629,
2016-10-21,75.84,75.269,75.629,75.566,
2016-10-20,75.879,75.311,75.566,75.341,
2016-10-19,75.341,74.392,75.341,74.333,
2016-10-18,74.639,74.08,74.333,74.603,
2016-10-17,74.883,74.453,74.603,75.23,
2016-10-14,75.327,73.88,75.23,74.147,
2016-10-13,74.147,73.742,74.147,74.677,
2016-10-12,74.677,74.163,74.677,74.146,
2016-10-11,74.225,73.95,74.146,74.744,
2016-10-10,74.744,74.003,74.744,74.183,
